Candidate_ID,Candidate_Name,SMILES_raw,Source_Type,Reference_ID,Design_Family,DOPO_Count,Linker_Type,Reactive_Group,Preparation_Type,Synthesis_Level,Notes
CAND_R2_245,PAD-aromatic-S-to-O-all,O=P(Oc1ccc(C(Nc2nc3ccccc3o2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)(Oc1ccc(C(Nc2nc3ccccc3o2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)c1ccccc1,designed,Designed,P-N,2,heteroaromatic-S/O-analogue-all,none,Additive,B,"Parent=TRAIN_055 (PAD); Change=Replaced all aromatic sulfur atoms by oxygen.; Attachment=all_aromatic_S; One-factor computational analogue. Parent_Tanimoto_r3=0.682; Max_Train_Tanimoto_r3=0.682; Risk=candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_246,DOPO-PEPA-hydroxy,O=P12OCC(COP3(=O)Oc4ccc(O)cc4-c4ccccc43)(CO1)CO2,designed,Designed,P-only,1,aryl-hydroxy,OH,Additive,B,"Parent=TRAIN_075 (DOPO-PEPA); Change=Added hydroxy at aromatic atom 13.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.685; Max_Train_Tanimoto_r3=0.685; Risk=DOPO-core substitution route needs confirmation; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_247,DOPO-PEPA-hydroxymethyl,O=P12OCC(COP3(=O)Oc4ccc(CO)cc4-c4ccccc43)(CO1)CO2,designed,Designed,P-only,1,aryl-hydroxymethyl,CH2OH,Additive,B,"Parent=TRAIN_075 (DOPO-PEPA); Change=Added hydroxymethyl at aromatic atom 13.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.667; Max_Train_Tanimoto_r3=0.667; Risk=DOPO-core substitution route needs confirmation; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_248,DOPO-PEPA-carboxamide,NC(=O)c1ccc2c(c1)-c1ccccc1P(=O)(OCC13COP(=O)(OC1)OC3)O2,designed,Designed,P-N,1,aryl-carboxamide,amide,Additive,B,"Parent=TRAIN_075 (DOPO-PEPA); Change=Added carboxamide at aromatic atom 13.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.649; Max_Train_Tanimoto_r3=0.649; Risk=DOPO-core substitution route needs confirmation; large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_249,DOPO-PEPA-boronic-acid,O=P12OCC(COP3(=O)Oc4ccc(B(O)O)cc4-c4ccccc43)(CO1)CO2,designed,Designed,P-B,1,aryl-boronic-acid,B(OH)2,Additive,B,"Parent=TRAIN_075 (DOPO-PEPA); Change=Added boronic_acid at aromatic atom 13.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.658; Max_Train_Tanimoto_r3=0.658; Risk=DOPO-core substitution route needs confirmation; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_250,DOPO-PEPA-pinacol-boronate,CC1(C)OB(c2ccc3c(c2)-c2ccccc2P(=O)(OCC24COP(=O)(OC2)OC4)O3)OC1(C)C,designed,Designed,P-B,1,aryl-pinacol-boronate,pinacol boronate,Additive,B,"Parent=TRAIN_075 (DOPO-PEPA); Change=Added pinacol_boronate at aromatic atom 13.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.602; Max_Train_Tanimoto_r3=0.602; Risk=DOPO-core substitution route needs confirmation; large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_251,DOPO-PEPA-trimethoxysilyl,CO[Si](OC)(OC)c1ccc2c(c1)-c1ccccc1P(=O)(OCC13COP(=O)(OC1)OC3)O2,designed,Designed,P-Si,1,aryl-trimethoxysilyl,Si(OCH3)3,Additive + Secondary Crosslinking,B,"Parent=TRAIN_075 (DOPO-PEPA); Change=Added trimethoxysilyl at aromatic atom 13.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.633; Max_Train_Tanimoto_r3=0.633; Risk=DOPO-core substitution route needs confirmation; large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_252,DOPO-PEPA-triethoxysilyl,CCO[Si](OCC)(OCC)c1ccc2c(c1)-c1ccccc1P(=O)(OCC13COP(=O)(OC1)OC3)O2,designed,Designed,P-Si,1,aryl-triethoxysilyl,Si(OC2H5)3,Additive + Secondary Crosslinking,B,"Parent=TRAIN_075 (DOPO-PEPA); Change=Added triethoxysilyl at aromatic atom 13.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.610; Max_Train_Tanimoto_r3=0.610; Risk=DOPO-core substitution route needs confirmation; large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_253,DOPO-PEPA-disiloxane,C[Si](C)(C)O[Si](C)(C)c1ccc2c(c1)-c1ccccc1P(=O)(OCC13COP(=O)(OC1)OC3)O2,designed,Designed,P-Si,1,short-disiloxane,none,Additive,B,"Parent=TRAIN_075 (DOPO-PEPA); Change=Added disiloxane at aromatic atom 13.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.617; Max_Train_Tanimoto_r3=0.617; Risk=DOPO-core substitution route needs confirmation; large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_254,DOPO-PEPA-glycidyloxy,O=P12OCC(COP3(=O)Oc4ccc(OCC5CO5)cc4-c4ccccc43)(CO1)CO2,designed,Designed,P-only,1,aryl-glycidyl-ether,epoxy,Co-curing,B,"Parent=TRAIN_075 (DOPO-PEPA); Change=Added glycidyloxy at aromatic atom 13.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.595; Max_Train_Tanimoto_r3=0.595; Risk=DOPO-core substitution route needs confirmation; large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_255,DOPO-PEPA-diaminotriazine,Nc1nc(N)nc(-c2ccc3c(c2)-c2ccccc2P(=O)(OCC24COP(=O)(OC2)OC4)O3)n1,designed,Designed,P-N,1,"diamino-1,3,5-triazine",NH2,Co-curing,B,"Parent=TRAIN_075 (DOPO-PEPA); Change=Added diaminotriazine at aromatic atom 13.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.588; Max_Train_Tanimoto_r3=0.588; Risk=DOPO-core substitution route needs confirmation; large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_256,DOPO-PEPA-piperazine,O=P12OCC(COP3(=O)Oc4ccc(N5CCNCC5)cc4-c4ccccc43)(CO1)CO2,designed,Designed,P-N,1,piperazine,NH,Co-curing,B,"Parent=TRAIN_075 (DOPO-PEPA); Change=Added piperazine at aromatic atom 13.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.588; Max_Train_Tanimoto_r3=0.588; Risk=DOPO-core substitution route needs confirmation; large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_257,DOPO-PEPA-benzamide-linker,O=C(Nc1ccc2c(c1)-c1ccccc1P(=O)(OCC13COP(=O)(OC1)OC3)O2)c1ccccc1,designed,Designed,P-N,1,benzamide,amide,Additive,B,"Parent=TRAIN_075 (DOPO-PEPA); Change=Added benzamide_linker at aromatic atom 13.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.575; Max_Train_Tanimoto_r3=0.575; Risk=DOPO-core substitution route needs confirmation; large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_258,DOPO-PEPA-phenyl,O=P12OCC(COP3(=O)Oc4ccc(-c5ccccc5)cc4-c4ccccc43)(CO1)CO2,designed,Designed,P-only,1,phenyl,none,Additive,B,"Parent=TRAIN_075 (DOPO-PEPA); Change=Added phenyl at aromatic atom 13.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.641; Max_Train_Tanimoto_r3=0.641; Risk=DOPO-core substitution route needs confirmation; large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_259,DOPO-PEPA-biphenyl,O=P12OCC(COP3(=O)Oc4ccc(-c5ccc(-c6ccccc6)cc5)cc4-c4ccccc43)(CO1)CO2,designed,Designed,P-only,1,biphenyl,none,Additive,B,"Parent=TRAIN_075 (DOPO-PEPA); Change=Added biphenyl at aromatic atom 13.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.617; Max_Train_Tanimoto_r3=0.617; Risk=DOPO-core substitution route needs confirmation; large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_260,TDCA-DOPO-3-amino,Nc1ccc(OP(=O)(Oc2ccccc2)OC(c2ccc(C(OP(=O)(Oc3ccccc3)Oc3ccccc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,designed,Designed,P-N,2,aryl-amino,NH2,Co-curing,B,"Parent=TRAIN_137 (TDCA-DOPO-3); Change=Added amino at aromatic atom 37.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.867; Max_Train_Tanimoto_r3=0.867; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_261,TDCA-DOPO-3-hydroxy,O=P(Oc1ccccc1)(Oc1ccccc1)OC(c1ccc(C(OP(=O)(Oc2ccccc2)Oc2ccc(O)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,designed,Designed,P-only,2,aryl-hydroxy,OH,Additive,B,"Parent=TRAIN_137 (TDCA-DOPO-3); Change=Added hydroxy at aromatic atom 37.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.867; Max_Train_Tanimoto_r3=0.867; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_262,TDCA-DOPO-3-hydroxymethyl,O=P(Oc1ccccc1)(Oc1ccccc1)OC(c1ccc(C(OP(=O)(Oc2ccccc2)Oc2ccc(CO)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,designed,Designed,P-only,2,aryl-hydroxymethyl,CH2OH,Additive,B,"Parent=TRAIN_137 (TDCA-DOPO-3); Change=Added hydroxymethyl at aromatic atom 37.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.833; Max_Train_Tanimoto_r3=0.833; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_263,TDCA-DOPO-3-carboxamide,NC(=O)c1ccc(OP(=O)(Oc2ccccc2)OC(c2ccc(C(OP(=O)(Oc3ccccc3)Oc3ccccc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,designed,Designed,P-N,2,aryl-carboxamide,amide,Additive,B,"Parent=TRAIN_137 (TDCA-DOPO-3); Change=Added carboxamide at aromatic atom 37.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.823; Max_Train_Tanimoto_r3=0.823; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_264,TDCA-DOPO-3-boronic-acid,O=P(Oc1ccccc1)(Oc1ccccc1)OC(c1ccc(C(OP(=O)(Oc2ccccc2)Oc2ccc(B(O)O)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,designed,Designed,P-B,2,aryl-boronic-acid,B(OH)2,Additive,B,"Parent=TRAIN_137 (TDCA-DOPO-3); Change=Added boronic_acid at aromatic atom 37.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.833; Max_Train_Tanimoto_r3=0.833; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_265,TDCA-DOPO-3-pinacol-boronate,CC1(C)OB(c2ccc(OP(=O)(Oc3ccccc3)OC(c3ccc(C(OP(=O)(Oc4ccccc4)Oc4ccccc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)OC1(C)C,designed,Designed,P-B,2,aryl-pinacol-boronate,pinacol boronate,Additive,B,"Parent=TRAIN_137 (TDCA-DOPO-3); Change=Added pinacol_boronate at aromatic atom 37.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.765; Max_Train_Tanimoto_r3=0.765; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_266,TDCA-DOPO-3-trimethoxysilyl,CO[Si](OC)(OC)c1ccc(OP(=O)(Oc2ccccc2)OC(c2ccc(C(OP(=O)(Oc3ccccc3)Oc3ccccc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,designed,Designed,P-Si,2,aryl-trimethoxysilyl,Si(OCH3)3,Additive + Secondary Crosslinking,B,"Parent=TRAIN_137 (TDCA-DOPO-3); Change=Added trimethoxysilyl at aromatic atom 37.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.802; Max_Train_Tanimoto_r3=0.802; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_267,TDCA-DOPO-3-triethoxysilyl,CCO[Si](OCC)(OCC)c1ccc(OP(=O)(Oc2ccccc2)OC(c2ccc(C(OP(=O)(Oc3ccccc3)Oc3ccccc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,designed,Designed,P-Si,2,aryl-triethoxysilyl,Si(OC2H5)3,Additive + Secondary Crosslinking,B,"Parent=TRAIN_137 (TDCA-DOPO-3); Change=Added triethoxysilyl at aromatic atom 37.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.765; Max_Train_Tanimoto_r3=0.765; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_268,TDCA-DOPO-3-disiloxane,C[Si](C)(C)O[Si](C)(C)c1ccc(OP(=O)(Oc2ccccc2)OC(c2ccc(C(OP(=O)(Oc3ccccc3)Oc3ccccc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,designed,Designed,P-Si,2,short-disiloxane,none,Additive,B,"Parent=TRAIN_137 (TDCA-DOPO-3); Change=Added disiloxane at aromatic atom 37.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.783; Max_Train_Tanimoto_r3=0.783; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_269,TDCA-DOPO-3-glycidyloxy,O=P(Oc1ccccc1)(Oc1ccccc1)OC(c1ccc(C(OP(=O)(Oc2ccccc2)Oc2ccc(OCC3CO3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,designed,Designed,P-only,2,aryl-glycidyl-ether,epoxy,Co-curing,B,"Parent=TRAIN_137 (TDCA-DOPO-3); Change=Added glycidyloxy at aromatic atom 37.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.774; Max_Train_Tanimoto_r3=0.774; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_270,TDCA-DOPO-3-diaminotriazine,Nc1nc(N)nc(-c2ccc(OP(=O)(Oc3ccccc3)OC(c3ccc(C(OP(=O)(Oc4ccccc4)Oc4ccccc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)n1,designed,Designed,P-N,2,"diamino-1,3,5-triazine",NH2,Co-curing,B,"Parent=TRAIN_137 (TDCA-DOPO-3); Change=Added diaminotriazine at aromatic atom 37.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.756; Max_Train_Tanimoto_r3=0.756; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_271,TDCA-DOPO-3-piperazine,O=P(Oc1ccccc1)(Oc1ccccc1)OC(c1ccc(C(OP(=O)(Oc2ccccc2)Oc2ccc(N3CCNCC3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,designed,Designed,P-N,2,piperazine,NH,Co-curing,B,"Parent=TRAIN_137 (TDCA-DOPO-3); Change=Added piperazine at aromatic atom 37.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.739; Max_Train_Tanimoto_r3=0.739; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_272,TDCA-DOPO-3-benzamide-linker,O=C(Nc1ccc(OP(=O)(Oc2ccccc2)OC(c2ccc(C(OP(=O)(Oc3ccccc3)Oc3ccccc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)c1ccccc1,designed,Designed,P-N,2,benzamide,amide,Additive,B,"Parent=TRAIN_137 (TDCA-DOPO-3); Change=Added benzamide_linker at aromatic atom 37.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.747; Max_Train_Tanimoto_r3=0.747; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_273,TDCA-DOPO-3-phenyl,O=P(Oc1ccccc1)(Oc1ccccc1)OC(c1ccc(C(OP(=O)(Oc2ccccc2)Oc2ccc(-c3ccccc3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,designed,Designed,P-only,2,phenyl,none,Additive,B,"Parent=TRAIN_137 (TDCA-DOPO-3); Change=Added phenyl at aromatic atom 37.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.844; Max_Train_Tanimoto_r3=0.844; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_274,TDCA-DOPO-3-biphenyl,O=P(Oc1ccccc1)(Oc1ccccc1)OC(c1ccc(C(OP(=O)(Oc2ccccc2)Oc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,designed,Designed,P-only,2,biphenyl,none,Additive,B,"Parent=TRAIN_137 (TDCA-DOPO-3); Change=Added biphenyl at aromatic atom 37.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.833; Max_Train_Tanimoto_r3=0.833; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_275,Ti-POSS-bisDOPO-amino,CC(C)C[Si@]12O[Si@@]3(CC(C)C)O[Si@@](CC(C)C)(O1)O[Si@]1(CC(C)C)O[Si@@]4(CC(C)C)[O][Ti]([O]C(C)C)([O]2)[O][Si@@](CC(C)C)(O[Si@@](CCCN(CP2(=O)Oc5ccccc5-c5ccccc52)CP2(=O)Oc5ccc(N)cc5-c5ccccc52)(O3)O4)O1,designed,Designed,P-N-Si,2,aryl-amino,NH2,Co-curing,B,"Parent=TRAIN_112 (Ti-POSS-bisDOPO); Change=Added amino at aromatic atom 72.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.846; Max_Train_Tanimoto_r3=0.846; Risk=DOPO-core substitution route needs confirmation; high molecular weight. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_276,Ti-POSS-bisDOPO-hydroxy,CC(C)C[Si@]12O[Si@@]3(CC(C)C)O[Si@@](CC(C)C)(O1)O[Si@]1(CC(C)C)O[Si@@]4(CC(C)C)[O][Ti]([O]C(C)C)([O]2)[O][Si@@](CC(C)C)(O[Si@@](CCCN(CP2(=O)Oc5ccccc5-c5ccccc52)CP2(=O)Oc5ccc(O)cc5-c5ccccc52)(O3)O4)O1,designed,Designed,P-N-Si,2,aryl-hydroxy,OH,Additive,B,"Parent=TRAIN_112 (Ti-POSS-bisDOPO); Change=Added hydroxy at aromatic atom 72.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.846; Max_Train_Tanimoto_r3=0.846; Risk=DOPO-core substitution route needs confirmation; high molecular weight. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_277,Ti-POSS-bisDOPO-boronic-acid,CC(C)C[Si@]12O[Si@@]3(CC(C)C)O[Si@@](CC(C)C)(O1)O[Si@]1(CC(C)C)O[Si@@]4(CC(C)C)[O][Ti]([O]C(C)C)([O]2)[O][Si@@](CC(C)C)(O[Si@@](CCCN(CP2(=O)Oc5ccccc5-c5ccccc52)CP2(=O)Oc5ccc(B(O)O)cc5-c5ccccc52)(O3)O4)O1,designed,Designed,P-N-Si-B,2,aryl-boronic-acid,B(OH)2,Additive,B,"Parent=TRAIN_112 (Ti-POSS-bisDOPO); Change=Added boronic_acid at aromatic atom 72.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.822; Max_Train_Tanimoto_r3=0.822; Risk=DOPO-core substitution route needs confirmation; high molecular weight. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_278,Ti-POSS-bisDOPO-trimethoxysilyl,CO[Si](OC)(OC)c1ccc2c(c1)-c1ccccc1P(=O)(CN(CCC[Si@]13O[Si@@]4(CC(C)C)O[Si@@]5(CC(C)C)O[Si@](CC(C)C)(O4)O[Si@@]4(CC(C)C)O[Si@@](CC(C)C)([O][Ti]([O]C(C)C)([O]5)[O][Si@@](CC(C)C)(O1)O4)O3)CP1(=O)Oc3ccccc3-c3ccccc31)O2,designed,Designed,P-N-Si,2,aryl-trimethoxysilyl,Si(OCH3)3,Additive + Secondary Crosslinking,B,"Parent=TRAIN_112 (Ti-POSS-bisDOPO); Change=Added trimethoxysilyl at aromatic atom 72.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.807; Max_Train_Tanimoto_r3=0.807; Risk=DOPO-core substitution route needs confirmation; high molecular weight. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_279,Ti-POSS-bisDOPO-disiloxane,CC(C)C[Si@]12O[Si@@]3(CC(C)C)O[Si@@](CC(C)C)(O1)O[Si@]1(CC(C)C)O[Si@@]4(CC(C)C)[O][Ti]([O]C(C)C)([O]2)[O][Si@@](CC(C)C)(O[Si@@](CCCN(CP2(=O)Oc5ccccc5-c5ccccc52)CP2(=O)Oc5ccc([Si](C)(C)O[Si](C)(C)C)cc5-c5ccccc52)(O3)O4)O1,designed,Designed,P-N-Si,2,short-disiloxane,none,Additive,B,"Parent=TRAIN_112 (Ti-POSS-bisDOPO); Change=Added disiloxane at aromatic atom 72.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.793; Max_Train_Tanimoto_r3=0.793; Risk=DOPO-core substitution route needs confirmation; high molecular weight. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_280,Ti-POSS-bisDOPO-glycidyloxy,CC(C)C[Si@]12O[Si@@]3(CC(C)C)O[Si@@](CC(C)C)(O1)O[Si@]1(CC(C)C)O[Si@@]4(CC(C)C)[O][Ti]([O]C(C)C)([O]2)[O][Si@@](CC(C)C)(O[Si@@](CCCN(CP2(=O)Oc5ccccc5-c5ccccc52)CP2(=O)Oc5ccc(OCC6CO6)cc5-c5ccccc52)(O3)O4)O1,designed,Designed,P-N-Si,2,aryl-glycidyl-ether,epoxy,Co-curing,B,"Parent=TRAIN_112 (Ti-POSS-bisDOPO); Change=Added glycidyloxy at aromatic atom 72.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.759; Max_Train_Tanimoto_r3=0.759; Risk=DOPO-core substitution route needs confirmation; high molecular weight. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_281,Ti-POSS-bisDOPO-diaminotriazine,CC(C)C[Si@]12O[Si@@]3(CC(C)C)O[Si@@](CC(C)C)(O1)O[Si@]1(CC(C)C)O[Si@@]4(CC(C)C)[O][Ti]([O]C(C)C)([O]2)[O][Si@@](CC(C)C)(O[Si@@](CCCN(CP2(=O)Oc5ccccc5-c5ccccc52)CP2(=O)Oc5ccc(-c6nc(N)nc(N)n6)cc5-c5ccccc52)(O3)O4)O1,designed,Designed,P-N-Si,2,"diamino-1,3,5-triazine",NH2,Co-curing,B,"Parent=TRAIN_112 (Ti-POSS-bisDOPO); Change=Added diaminotriazine at aromatic atom 72.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.759; Max_Train_Tanimoto_r3=0.759; Risk=DOPO-core substitution route needs confirmation; high molecular weight. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
